,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
1,al,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,63.3992745,0.7338273,4309.0968,state,fb-survey
2,ar,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,67.2485072,0.8763688,2867.7413,state,fb-survey
3,az,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,74.4908453,0.5620348,6015.5118,state,fb-survey
4,ca,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,80.1321628,0.2426233,27045.333,state,fb-survey
5,co,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,78.1343991,0.5944554,4834.6517,state,fb-survey
6,ct,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,82.3432343,0.6076195,3938.0,state,fb-survey
7,dc,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,87.2171946,1.5899917,441.0,state,fb-survey
8,de,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,76.9320506,1.1958307,1241.0146,state,fb-survey
9,fl,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,70.8120958,0.3480081,17066.0003,state,fb-survey
10,ga,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,64.6886013,0.5719013,6983.9411,state,fb-survey
11,hi,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,77.7942631,1.3078131,1010.0,state,fb-survey
12,ia,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,75.809737,0.7186286,3551.0486,state,fb-survey
13,id,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,66.9611405,1.0867945,1873.0659,state,fb-survey
14,il,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,75.9536816,0.4025478,11271.0016,state,fb-survey
15,in,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,69.1336331,0.5934537,6059.0041,state,fb-survey
16,ks,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,72.8266228,0.8136724,2989.0597,state,fb-survey
17,ky,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,68.4774917,0.729409,4057.1999,state,fb-survey
18,la,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,62.5126966,0.7612037,4044.3678,state,fb-survey
19,ma,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,82.163291,0.5203754,5412.0165,state,fb-survey
20,md,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,78.3962447,0.6147197,4481.9831,state,fb-survey
21,me,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,78.9755352,0.920174,1961.0,state,fb-survey
22,mi,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,72.9250207,0.4250994,10926.0621,state,fb-survey
23,mn,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,80.4017915,0.6039083,4320.5603,state,fb-survey
24,mo,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,69.1992389,0.65075,5033.086,state,fb-survey
25,ms,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,61.1789624,0.958236,2586.5702,state,fb-survey
26,mt,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,70.9644883,1.2630291,1291.6471,state,fb-survey
27,nc,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,71.3940655,0.4487423,10142.0128,state,fb-survey
28,nd,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,69.4968363,1.8378549,627.6066,state,fb-survey
29,ne,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,77.5296645,0.9552036,1909.3502,state,fb-survey
30,nh,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,80.1031488,0.9304436,1841.0,state,fb-survey
31,nj,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,77.4665801,0.5435638,5907.9983,state,fb-survey
32,nm,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,77.2292109,0.8203511,2613.1246,state,fb-survey
33,nv,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,70.6974259,0.9795562,2158.9901,state,fb-survey
34,ny,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,74.7494497,0.3662885,14067.9999,state,fb-survey
35,oh,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,69.4431938,0.4401315,10954.0019,state,fb-survey
36,ok,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,67.1124189,0.7495031,3929.0534,state,fb-survey
37,or,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,77.2863379,0.6518877,4130.8969,state,fb-survey
38,pa,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,73.7422815,0.404639,11826.0066,state,fb-survey
39,ri,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,81.3072135,1.1792198,1092.9835,state,fb-survey
40,sc,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,67.705941,0.5966986,6141.0034,state,fb-survey
41,sd,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,70.6600358,1.5443198,869.2785,state,fb-survey
42,tn,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,67.518165,0.6040397,6010.7715,state,fb-survey
43,tx,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,71.2043421,0.3267452,19205.029,state,fb-survey
44,ut,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,75.8200883,0.8262108,2685.6984,state,fb-survey
45,va,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,76.0504816,0.4756461,8050.6496,state,fb-survey
46,vt,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,82.8342201,1.2338515,934.0015,state,fb-survey
47,wa,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,80.5504138,0.4708728,7065.956,state,fb-survey
48,wi,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,76.2359145,0.581489,5357.9388,state,fb-survey
49,wv,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,66.9231473,0.9839837,2286.2554,state,fb-survey
50,wy,smoothed_accept_covid_vaccine,2021-01-14,2021-01-29,15,63.2681502,1.9519654,609.9352,state,fb-survey
0,ak,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,67.9856115,1.7709299,694.0,state,fb-survey
1,al,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,63.7424684,0.737853,4245.0949,state,fb-survey
2,ar,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,67.2819495,0.8752228,2873.7486,state,fb-survey
3,az,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,74.6625242,0.5641858,5943.2196,state,fb-survey
4,ca,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,80.4430832,0.2422144,26815.7086,state,fb-survey
5,co,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,78.888784,0.5888088,4803.7455,state,fb-survey
6,ct,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,82.8896852,0.6025778,3906.0,state,fb-survey
7,dc,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,87.4423963,1.5924671,433.0,state,fb-survey
8,de,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,76.957631,1.2095825,1212.0146,state,fb-survey
9,fl,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,71.2372923,0.3480427,16915.0006,state,fb-survey
10,ga,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,64.9269774,0.5710579,6982.937,state,fb-survey
11,hi,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,77.6476578,1.3301211,981.0,state,fb-survey
12,ia,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,76.0929116,0.7161353,3547.1598,state,fb-survey
13,id,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,67.9711089,1.0931854,1821.7075,state,fb-survey
14,il,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,76.2965831,0.4011205,11240.0013,state,fb-survey
15,in,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,70.0417777,0.5924097,5979.0047,state,fb-survey
16,ks,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,73.0003908,0.821142,2923.1164,state,fb-survey
17,ky,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,68.3869891,0.7306236,4049.9713,state,fb-survey
18,la,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,62.6659535,0.7648437,3999.3676,state,fb-survey
19,ma,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,82.7405822,0.5116985,5454.016,state,fb-survey
20,md,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,78.7610464,0.6133924,4445.9832,state,fb-survey
21,me,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,78.6813751,0.9279425,1948.0,state,fb-survey
22,mi,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,73.5612999,0.423554,10841.0633,state,fb-survey
23,mn,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,80.8728997,0.6032266,4251.0005,state,fb-survey
24,mo,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,69.174827,0.6511522,5029.0798,state,fb-survey
25,ms,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,61.0741873,0.9639189,2558.6709,state,fb-survey
26,mt,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,71.8135006,1.2627811,1269.3784,state,fb-survey
27,nc,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,71.3550045,0.4521245,9999.0124,state,fb-survey
28,nd,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,68.377805,1.8740826,615.6441,state,fb-survey
29,ne,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,77.6121227,0.9599918,1885.4169,state,fb-survey
30,nh,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,79.5743505,0.9481461,1808.0,state,fb-survey
31,nj,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,77.6400189,0.5412042,5926.9983,state,fb-survey
32,nm,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,77.2023436,0.8214415,2608.359,state,fb-survey
33,nv,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,71.238427,0.9853823,2110.17,state,fb-survey
34,ny,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,75.4552629,0.3644044,13947.0003,state,fb-survey
35,oh,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,70.0894238,0.4373542,10960.0035,state,fb-survey
36,ok,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,67.6992008,0.7498591,3888.9957,state,fb-survey
37,or,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,78.106271,0.6420241,4148.6138,state,fb-survey
38,pa,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,74.0899773,0.404078,11757.0067,state,fb-survey
39,ri,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,82.4300984,1.1443349,1105.984,state,fb-survey
40,sc,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,68.0220029,0.597839,6086.0035,state,fb-survey
41,sd,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,71.8947136,1.5267457,866.8652,state,fb-survey
42,tn,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,67.3399087,0.611168,5888.0117,state,fb-survey
43,tx,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,71.4652343,0.3283802,18911.0274,state,fb-survey
44,ut,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,76.4487521,0.8260388,2638.6597,state,fb-survey
45,va,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,76.3246432,0.4740961,8039.4913,state,fb-survey
46,vt,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,81.2836933,1.2817575,926.0018,state,fb-survey
47,wa,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,80.7072986,0.4688957,7081.9573,state,fb-survey
48,wi,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,76.0194229,0.5827581,5367.9396,state,fb-survey
49,wv,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,67.5002612,0.9847408,2262.2545,state,fb-survey
50,wy,smoothed_accept_covid_vaccine,2021-01-15,2021-01-29,14,64.2124538,1.9734701,590.0517,state,fb-survey
0,ak,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,67.9093567,1.7862559,683.0,state,fb-survey
1,al,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,63.5326409,0.7460075,4163.0808,state,fb-survey
2,ar,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,66.9122576,0.8771331,2877.6754,state,fb-survey
3,az,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,74.4003579,0.5714944,5831.5628,state,fb-survey
4,ca,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,80.5300307,0.2434111,26463.1973,state,fb-survey
5,co,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,79.4732966,0.5835927,4789.837,state,fb-survey
6,ct,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,83.1086337,0.6033745,3856.0,state,fb-survey
7,dc,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,87.9107981,1.5813407,425.0,state,fb-survey
8,de,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,77.7549038,1.1887388,1224.0219,state,fb-survey
9,fl,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,71.4876533,0.3482777,16804.0005,state,fb-survey
10,ga,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,64.5918674,0.5764389,6882.9445,state,fb-survey
11,hi,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,78.6673554,1.3173658,967.0,state,fb-survey
12,ia,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,76.6457606,0.7136037,3515.1158,state,fb-survey
13,id,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,68.708954,1.078415,1848.6793,state,fb-survey
14,il,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,76.7271534,0.4005454,11130.0002,state,fb-survey
15,in,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,70.1336414,0.5916412,5984.0038,state,fb-survey
16,ks,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,73.2521442,0.8216655,2902.1456,state,fb-survey
17,ky,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,68.5430167,0.7307054,4038.2729,state,fb-survey
18,la,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,62.9269057,0.7651875,3984.3679,state,fb-survey
19,ma,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,83.0629949,0.5121739,5363.018,state,fb-survey
20,md,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,79.268346,0.606473,4467.9758,state,fb-survey
21,me,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,78.7639878,0.9226119,1965.0,state,fb-survey
22,mi,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,73.8862776,0.423201,10773.0626,state,fb-survey
23,mn,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,81.3605308,0.5958777,4271.0342,state,fb-survey
24,mo,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,69.1745891,0.6555962,4961.1525,state,fb-survey
25,ms,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,61.42523,0.959878,2571.6865,state,fb-survey
26,mt,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,72.3914896,1.2536447,1271.6909,state,fb-survey
27,nc,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,71.843931,0.4507527,9956.0121,state,fb-survey
28,nd,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,69.042315,1.8314407,637.2328,state,fb-survey
29,ne,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,77.4723744,0.960615,1891.3135,state,fb-survey
30,nh,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,80.0819672,0.9338642,1829.0,state,fb-survey
31,nj,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,78.1271337,0.5396918,5866.9982,state,fb-survey
32,nm,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,76.5992689,0.8611824,2416.9283,state,fb-survey
33,nv,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,70.978947,0.9999449,2060.1106,state,fb-survey
34,ny,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,75.5320687,0.3651596,13860.001,state,fb-survey
35,oh,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,70.363749,0.4376751,10886.0039,state,fb-survey
36,ok,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,68.2849012,0.7429959,3922.9966,state,fb-survey
37,or,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,78.4133028,0.6435409,4087.1789,state,fb-survey
38,pa,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,74.1660204,0.4053673,11660.0071,state,fb-survey
39,ri,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,81.7727926,1.1645796,1098.982,state,fb-survey
40,sc,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,68.1513537,0.5956805,6117.0032,state,fb-survey
41,sd,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,72.6907038,1.539041,838.0868,state,fb-survey
42,tn,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,67.7749701,0.6108763,5852.6979,state,fb-survey
43,tx,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,71.4236186,0.3308236,18649.0251,state,fb-survey
44,ut,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,77.1997794,0.8155081,2646.6621,state,fb-survey
45,va,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,76.3269558,0.4748478,8013.5189,state,fb-survey
46,vt,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,80.7692254,1.2979429,922.0013,state,fb-survey
47,wa,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,80.7115187,0.4693206,7067.9635,state,fb-survey
48,wi,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,76.70461,0.5786283,5336.9381,state,fb-survey
49,wv,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,68.0487928,0.98692,2232.2549,state,fb-survey
50,wy,smoothed_accept_covid_vaccine,2021-01-16,2021-01-29,13,65.2713544,1.9684025,585.0361,state,fb-survey
0,ak,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,68.768546,1.7864197,673.0,state,fb-survey
1,al,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,64.2307681,0.7426123,4166.0878,state,fb-survey
2,ar,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,67.6717968,0.876227,2849.417,state,fb-survey
3,az,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,74.7028935,0.5731599,5752.5003,state,fb-survey
4,ca,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,80.6368024,0.2446948,26077.1876,state,fb-survey
5,co,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,79.240431,0.5923782,4687.7775,state,fb-survey
6,ct,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,82.9873883,0.6091359,3805.0,state,fb-survey
7,dc,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,88.1733021,1.5645718,426.0,state,fb-survey
8,de,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,77.8102931,1.1995058,1200.0073,state,fb-survey
9,fl,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,71.8185106,0.3486527,16650.0007,state,fb-survey
10,ga,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,64.8399898,0.5799587,6777.942,state,fb-survey
11,hi,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,78.0349794,1.3286202,971.0,state,fb-survey
12,ia,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,76.5816127,0.7174528,3484.1341,state,fb-survey
13,id,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,67.9462477,1.1004732,1798.3962,state,fb-survey
14,il,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,76.7320876,0.4018721,11055.0,state,fb-survey
15,in,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,70.2336641,0.5929066,5947.0035,state,fb-survey
16,ks,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,73.4083855,0.8334524,2810.1456,state,fb-survey
17,ky,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,68.9404428,0.7293237,4025.5822,state,fb-survey
18,la,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,62.8295897,0.7671225,3968.5529,state,fb-survey
19,ma,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,83.5217347,0.5092969,5306.021,state,fb-survey
20,md,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,79.3695548,0.6105217,4392.9905,state,fb-survey
21,me,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,78.5714286,0.9221389,1980.0,state,fb-survey
22,mi,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,73.515342,0.427754,10641.0453,state,fb-survey
23,mn,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,81.346362,0.5951415,4284.1164,state,fb-survey
24,mo,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,69.4665101,0.6518222,4992.2196,state,fb-survey
25,ms,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,61.3190216,0.9613638,2566.3575,state,fb-survey
26,mt,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,72.8827554,1.2627514,1239.466,state,fb-survey
27,nc,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,71.9949711,0.4507394,9924.011,state,fb-survey
28,nd,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,68.007294,1.8545302,632.6138,state,fb-survey
29,ne,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,77.7298158,0.9648927,1859.3169,state,fb-survey
30,nh,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,80.4143646,0.9330746,1809.0,state,fb-survey
31,nj,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,78.1533534,0.5406118,5841.9979,state,fb-survey
32,nm,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,76.7486917,0.8939061,2233.236,state,fb-survey
33,nv,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,71.7964586,1.0046049,2006.3933,state,fb-survey
34,ny,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,76.0531897,0.3652986,13648.0011,state,fb-survey
35,oh,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,70.4562471,0.4398111,10761.0041,state,fb-survey
36,ok,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,67.8329734,0.7535132,3842.9972,state,fb-survey
37,or,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,78.4266721,0.6446594,4071.1798,state,fb-survey
38,pa,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,74.6486836,0.4064384,11456.007,state,fb-survey
39,ri,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,82.3828243,1.1560477,1085.979,state,fb-survey
40,sc,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,68.1527147,0.5970418,6089.0026,state,fb-survey
41,sd,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,73.2437963,1.5275672,839.8364,state,fb-survey
42,tn,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,68.3501671,0.609334,5826.3979,state,fb-survey
43,tx,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,71.4818485,0.333077,18375.0248,state,fb-survey
44,ut,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,77.1103737,0.8216418,2614.487,state,fb-survey
45,va,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,76.2285002,0.4725713,8114.0803,state,fb-survey
46,vt,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,81.4794624,1.2772612,925.0012,state,fb-survey
47,wa,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,80.6201897,0.470931,7044.9632,state,fb-survey
48,wi,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,76.4610313,0.5844556,5268.9556,state,fb-survey
49,wv,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,67.6676254,0.9938075,2215.2053,state,fb-survey
50,wy,smoothed_accept_covid_vaccine,2021-01-17,2021-01-29,12,65.068605,1.9916083,573.0329,state,fb-survey
0,ak,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,69.431988,1.7824821,668.0,state,fb-survey
1,al,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,64.8520347,0.7435339,4123.0851,state,fb-survey
2,ar,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,67.2067171,0.8782648,2857.2393,state,fb-survey
3,az,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,74.5102815,0.5811893,5622.7149,state,fb-survey
4,ca,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,80.6991026,0.2448273,25985.2264,state,fb-survey
5,co,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,79.254286,0.5935613,4666.8085,state,fb-survey
6,ct,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,83.022533,0.6042836,3860.0,state,fb-survey
7,dc,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,89.6181384,1.4919265,418.0,state,fb-survey
8,de,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,78.2890443,1.2094434,1162.0073,state,fb-survey
9,fl,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,72.069442,0.3480479,16617.0006,state,fb-survey
10,ga,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,65.2267232,0.5788193,6769.9463,state,fb-survey
11,hi,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,78.7894201,1.3045312,982.0,state,fb-survey
12,ia,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,76.2248568,0.7213948,3482.3603,state,fb-survey
13,id,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,67.2631475,1.1086928,1791.3962,state,fb-survey
14,il,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,77.0599437,0.4000995,11042.9995,state,fb-survey
15,in,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,70.2986399,0.5969664,5859.0,state,fb-survey
16,ks,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,73.8816885,0.8245667,2838.1173,state,fb-survey
17,ky,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,69.3749667,0.7277214,4011.89,state,fb-survey
18,la,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,63.0109122,0.7699321,3931.7377,state,fb-survey
19,ma,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,84.0100759,0.501413,5343.0185,state,fb-survey
20,md,smoothed_accept_covid_vaccine,2021-01-18,2021-01-29,11,79.7278375,0.6080166,4371.9908,state,fb-survey
