,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
49,wv,smoothed_depressed_5d,2021-02-04,2021-02-13,9,15.7127931,0.9443572,1485.0547,state,fb-survey
50,wy,smoothed_depressed_5d,2021-02-04,2021-02-13,9,13.4031745,1.7235066,390.7363,state,fb-survey
0,ak,smoothed_depressed_5d,2021-02-05,2021-02-13,8,12.7642276,1.3466675,614.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.5239571,0.5936547,2893.0736,state,fb-survey
2,ar,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.8651681,0.7577845,2079.7566,state,fb-survey
3,az,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.5319903,0.5033365,4026.9257,state,fb-survey
4,ca,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.5182656,0.2422455,17367.1765,state,fb-survey
5,co,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.9045745,0.5349441,3664.8009,state,fb-survey
6,ct,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.283032,0.5900616,2875.0,state,fb-survey
7,dc,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.8176638,1.8445584,350.0,state,fb-survey
8,de,smoothed_depressed_5d,2021-02-05,2021-02-13,8,10.3875135,1.0015349,928.0,state,fb-survey
9,fl,smoothed_depressed_5d,2021-02-05,2021-02-13,8,9.4292496,0.2561398,13017.0009,state,fb-survey
10,ga,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.0222169,0.4399927,5065.9353,state,fb-survey
11,hi,smoothed_depressed_5d,2021-02-05,2021-02-13,8,8.75,1.0256509,759.0,state,fb-survey
12,ia,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.2730049,0.611653,2673.5309,state,fb-survey
13,id,smoothed_depressed_5d,2021-02-05,2021-02-13,8,12.1618744,0.8806326,1377.5079,state,fb-survey
14,il,smoothed_depressed_5d,2021-02-05,2021-02-13,8,10.7047519,0.3481115,7888.0236,state,fb-survey
15,in,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.180768,0.5054605,4479.0121,state,fb-survey
16,ks,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.8200558,0.7415775,2165.7228,state,fb-survey
17,ky,smoothed_depressed_5d,2021-02-05,2021-02-13,8,15.5227029,0.6458161,3144.0515,state,fb-survey
18,la,smoothed_depressed_5d,2021-02-05,2021-02-13,8,12.326248,0.6192495,2818.1831,state,fb-survey
19,ma,smoothed_depressed_5d,2021-02-05,2021-02-13,8,12.3611733,0.5352718,3781.0075,state,fb-survey
20,md,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.3281275,0.5603572,3198.9984,state,fb-survey
21,me,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.5700066,0.88249,1506.0,state,fb-survey
22,mi,smoothed_depressed_5d,2021-02-05,2021-02-13,8,12.3135958,0.3574833,8449.0045,state,fb-survey
23,mn,smoothed_depressed_5d,2021-02-05,2021-02-13,8,12.1792529,0.5711371,3278.9672,state,fb-survey
24,mo,smoothed_depressed_5d,2021-02-05,2021-02-13,8,12.8083669,0.5502872,3687.9902,state,fb-survey
25,ms,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.6401253,0.7550326,1804.1859,state,fb-survey
26,mt,smoothed_depressed_5d,2021-02-05,2021-02-13,8,10.8831213,0.9691727,1032.55,state,fb-survey
27,nc,smoothed_depressed_5d,2021-02-05,2021-02-13,8,10.9739585,0.3823439,6683.0083,state,fb-survey
28,nd,smoothed_depressed_5d,2021-02-05,2021-02-13,8,10.4025614,1.3870451,484.4564,state,fb-survey
29,ne,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.5014522,0.87359,1333.7471,state,fb-survey
30,nh,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.5067712,0.9128361,1402.0,state,fb-survey
31,nj,smoothed_depressed_5d,2021-02-05,2021-02-13,8,9.4647775,0.4456293,4314.9979,state,fb-survey
32,nm,smoothed_depressed_5d,2021-02-05,2021-02-13,8,14.0261892,0.7177132,2341.0139,state,fb-survey
33,nv,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.1081297,0.8547444,1559.0044,state,fb-survey
34,ny,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.1735494,0.3141936,10054.001,state,fb-survey
35,oh,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.5845842,0.3793154,8158.9943,state,fb-survey
36,ok,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.3928454,0.6324081,2900.2259,state,fb-survey
37,or,smoothed_depressed_5d,2021-02-05,2021-02-13,8,15.058824,0.6352286,3169.9269,state,fb-survey
38,pa,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.4722012,0.3370877,8938.0047,state,fb-survey
39,ri,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.473115,1.1823021,833.9925,state,fb-survey
40,sc,smoothed_depressed_5d,2021-02-05,2021-02-13,8,10.3903984,0.4752111,4123.0026,state,fb-survey
41,sd,smoothed_depressed_5d,2021-02-05,2021-02-13,8,9.7911132,1.1243727,698.6518,state,fb-survey
42,tn,smoothed_depressed_5d,2021-02-05,2021-02-13,8,12.6393967,0.5157486,4151.1254,state,fb-survey
43,tx,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.0310481,0.2653648,13936.9775,state,fb-survey
44,ut,smoothed_depressed_5d,2021-02-05,2021-02-13,8,14.7301575,0.8008783,1958.2574,state,fb-survey
45,va,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.0668379,0.3913332,6426.7873,state,fb-survey
46,vt,smoothed_depressed_5d,2021-02-05,2021-02-13,8,16.3755636,1.4128698,686.0017,state,fb-survey
47,wa,smoothed_depressed_5d,2021-02-05,2021-02-13,8,14.2906352,0.4795247,5326.696,state,fb-survey
48,wi,smoothed_depressed_5d,2021-02-05,2021-02-13,8,11.2744043,0.4971086,4047.9953,state,fb-survey
49,wv,smoothed_depressed_5d,2021-02-05,2021-02-13,8,14.7858971,0.8475355,1754.0555,state,fb-survey
50,wy,smoothed_depressed_5d,2021-02-05,2021-02-13,8,13.4051544,1.5670184,472.7327,state,fb-survey
0,ak,smoothed_depressed_5d,2021-02-06,2021-02-13,7,14.2971246,1.4001741,625.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-02-06,2021-02-13,7,10.954432,0.5829816,2870.0699,state,fb-survey
2,ar,smoothed_depressed_5d,2021-02-06,2021-02-13,7,13.548707,0.7536987,2061.9297,state,fb-survey
3,az,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.1565632,0.4982802,3992.1652,state,fb-survey
4,ca,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.3616215,0.2417751,17228.1667,state,fb-survey
5,co,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.9201124,0.5343718,3676.8009,state,fb-survey
6,ct,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.2023768,0.5897565,2860.0,state,fb-survey
7,dc,smoothed_depressed_5d,2021-02-06,2021-02-13,7,13.121547,1.7770308,361.0,state,fb-survey
8,de,smoothed_depressed_5d,2021-02-06,2021-02-13,7,9.8732841,0.9698666,946.0,state,fb-survey
9,fl,smoothed_depressed_5d,2021-02-06,2021-02-13,7,9.2568593,0.2530395,13119.0007,state,fb-survey
10,ga,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.1165243,0.4407674,5085.938,state,fb-survey
11,hi,smoothed_depressed_5d,2021-02-06,2021-02-13,7,8.7962963,1.0308196,755.0,state,fb-survey
12,ia,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.3244189,0.6152867,2652.5578,state,fb-survey
13,id,smoothed_depressed_5d,2021-02-06,2021-02-13,7,12.2698992,0.8830069,1380.5794,state,fb-survey
14,il,smoothed_depressed_5d,2021-02-06,2021-02-13,7,10.6239502,0.3456401,7948.0216,state,fb-survey
15,in,smoothed_depressed_5d,2021-02-06,2021-02-13,7,13.1762533,0.5078879,4435.0114,state,fb-survey
16,ks,smoothed_depressed_5d,2021-02-06,2021-02-13,7,14.0028287,0.7480951,2151.7229,state,fb-survey
17,ky,smoothed_depressed_5d,2021-02-06,2021-02-13,7,15.5882587,0.646311,3150.0492,state,fb-survey
18,la,smoothed_depressed_5d,2021-02-06,2021-02-13,7,12.7358371,0.6302221,2798.1831,state,fb-survey
19,ma,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.7296942,0.5233647,3780.0065,state,fb-survey
20,md,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.358749,0.5564268,3251.9982,state,fb-survey
21,me,smoothed_depressed_5d,2021-02-06,2021-02-13,7,13.1275441,0.8798962,1473.0,state,fb-survey
22,mi,smoothed_depressed_5d,2021-02-06,2021-02-13,7,12.1664967,0.3567816,8395.0036,state,fb-survey
23,mn,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.6291552,0.5612771,3262.139,state,fb-survey
24,mo,smoothed_depressed_5d,2021-02-06,2021-02-13,7,12.8202084,0.5519281,3668.9848,state,fb-survey
25,ms,smoothed_depressed_5d,2021-02-06,2021-02-13,7,10.5250054,0.7205938,1813.6062,state,fb-survey
26,mt,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.238322,0.9857526,1026.576,state,fb-survey
27,nc,smoothed_depressed_5d,2021-02-06,2021-02-13,7,10.9996885,0.3842343,6631.0078,state,fb-survey
28,nd,smoothed_depressed_5d,2021-02-06,2021-02-13,7,9.953476,1.343825,496.3137,state,fb-survey
29,ne,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.1626887,0.8695425,1311.5431,state,fb-survey
30,nh,smoothed_depressed_5d,2021-02-06,2021-02-13,7,13.0573248,0.8966568,1412.0,state,fb-survey
31,nj,smoothed_depressed_5d,2021-02-06,2021-02-13,7,9.5531722,0.4484752,4295.9978,state,fb-survey
32,nm,smoothed_depressed_5d,2021-02-06,2021-02-13,7,13.886525,0.7155113,2335.779,state,fb-survey
33,nv,smoothed_depressed_5d,2021-02-06,2021-02-13,7,12.6059929,0.8325511,1589.4134,state,fb-survey
34,ny,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.0854641,0.3111793,10179.0005,state,fb-survey
35,oh,smoothed_depressed_5d,2021-02-06,2021-02-13,7,13.2740848,0.3757435,8153.9946,state,fb-survey
36,ok,smoothed_depressed_5d,2021-02-06,2021-02-13,7,13.791008,0.640705,2896.2255,state,fb-survey
37,or,smoothed_depressed_5d,2021-02-06,2021-02-13,7,14.7200033,0.6294659,3168.1861,state,fb-survey
38,pa,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.847939,0.3445447,8798.0055,state,fb-survey
39,ri,smoothed_depressed_5d,2021-02-06,2021-02-13,7,13.2463136,1.1962872,802.9935,state,fb-survey
40,sc,smoothed_depressed_5d,2021-02-06,2021-02-13,7,10.1602366,0.470807,4118.0025,state,fb-survey
41,sd,smoothed_depressed_5d,2021-02-06,2021-02-13,7,9.7359912,1.1437406,671.7995,state,fb-survey
42,tn,smoothed_depressed_5d,2021-02-06,2021-02-13,7,12.3805629,0.5123186,4132.955,state,fb-survey
43,tx,smoothed_depressed_5d,2021-02-06,2021-02-13,7,10.8402745,0.2626832,14006.9728,state,fb-survey
44,ut,smoothed_depressed_5d,2021-02-06,2021-02-13,7,14.7436399,0.8001591,1963.2646,state,fb-survey
45,va,smoothed_depressed_5d,2021-02-06,2021-02-13,7,11.0946877,0.3927021,6396.1174,state,fb-survey
46,vt,smoothed_depressed_5d,2021-02-06,2021-02-13,7,15.4615643,1.4191587,649.0015,state,fb-survey
47,wa,smoothed_depressed_5d,2021-02-06,2021-02-13,7,14.5500995,0.4833404,5321.9574,state,fb-survey
48,wi,smoothed_depressed_5d,2021-02-06,2021-02-13,7,10.7489281,0.4822559,4124.9956,state,fb-survey
49,wv,smoothed_depressed_5d,2021-02-06,2021-02-13,7,14.9077198,0.8555603,1733.0063,state,fb-survey
50,wy,smoothed_depressed_5d,2021-02-06,2021-02-13,7,14.0713132,1.5892707,478.715,state,fb-survey
0,ak,smoothed_depressed_5d,2021-02-07,2021-02-13,6,13.7846656,1.3935247,612.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-02-07,2021-02-13,6,10.5345005,0.5683123,2918.0677,state,fb-survey
2,ar,smoothed_depressed_5d,2021-02-07,2021-02-13,6,13.8787132,0.7571539,2084.9297,state,fb-survey
3,az,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.0493601,0.4994278,3940.4047,state,fb-survey
4,ca,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.3128629,0.2434296,16931.141,state,fb-survey
5,co,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.8095831,0.5352092,3635.8735,state,fb-survey
6,ct,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.0859729,0.5858411,2872.0,state,fb-survey
7,dc,smoothed_depressed_5d,2021-02-07,2021-02-13,6,13.002681,1.743805,372.0,state,fb-survey
8,de,smoothed_depressed_5d,2021-02-07,2021-02-13,6,9.9133261,0.9841799,922.0,state,fb-survey
9,fl,smoothed_depressed_5d,2021-02-07,2021-02-13,6,8.861582,0.248667,13061.0007,state,fb-survey
10,ga,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.4465723,0.4510217,4982.9444,state,fb-survey
11,hi,smoothed_depressed_5d,2021-02-07,2021-02-13,6,8.0774366,0.9963159,748.0,state,fb-survey
12,ia,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.5533766,0.6108605,2738.458,state,fb-survey
13,id,smoothed_depressed_5d,2021-02-07,2021-02-13,6,12.7162432,0.8996525,1371.3322,state,fb-survey
14,il,smoothed_depressed_5d,2021-02-07,2021-02-13,6,10.8354007,0.3484086,7959.0222,state,fb-survey
15,in,smoothed_depressed_5d,2021-02-07,2021-02-13,6,13.1384095,0.5056748,4463.0114,state,fb-survey
16,ks,smoothed_depressed_5d,2021-02-07,2021-02-13,6,13.2174926,0.7354374,2120.7519,state,fb-survey
17,ky,smoothed_depressed_5d,2021-02-07,2021-02-13,6,15.2557736,0.6396572,3159.7286,state,fb-survey
18,la,smoothed_depressed_5d,2021-02-07,2021-02-13,6,12.4725572,0.6225043,2817.1831,state,fb-survey
19,ma,smoothed_depressed_5d,2021-02-07,2021-02-13,6,12.1459003,0.5340742,3741.0075,state,fb-survey
20,md,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.5089165,0.5595322,3252.9979,state,fb-survey
21,me,smoothed_depressed_5d,2021-02-07,2021-02-13,6,12.4236081,0.8493458,1508.2234,state,fb-survey
22,mi,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.9777213,0.3552941,8352.0045,state,fb-survey
23,mn,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.8212379,0.5589848,3336.0067,state,fb-survey
24,mo,smoothed_depressed_5d,2021-02-07,2021-02-13,6,13.3820774,0.5653179,3626.9853,state,fb-survey
25,ms,smoothed_depressed_5d,2021-02-07,2021-02-13,6,10.2627789,0.7149912,1801.5079,state,fb-survey
26,mt,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.0188675,0.9762197,1028.8209,state,fb-survey
27,nc,smoothed_depressed_5d,2021-02-07,2021-02-13,6,10.7388128,0.3825503,6550.0072,state,fb-survey
28,nd,smoothed_depressed_5d,2021-02-07,2021-02-13,6,9.8831721,1.3480608,490.0984,state,fb-survey
29,ne,smoothed_depressed_5d,2021-02-07,2021-02-13,6,10.827276,0.8537885,1324.4959,state,fb-survey
30,nh,smoothed_depressed_5d,2021-02-07,2021-02-13,6,12.1087821,0.8827407,1365.7766,state,fb-survey
31,nj,smoothed_depressed_5d,2021-02-07,2021-02-13,6,9.5010441,0.4477959,4287.9981,state,fb-survey
32,nm,smoothed_depressed_5d,2021-02-07,2021-02-13,6,14.2410604,0.7334046,2270.5675,state,fb-survey
33,nv,smoothed_depressed_5d,2021-02-07,2021-02-13,6,13.4644478,0.8535082,1599.4392,state,fb-survey
34,ny,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.2105647,0.3137753,10110.0009,state,fb-survey
35,oh,smoothed_depressed_5d,2021-02-07,2021-02-13,6,13.0283952,0.3715486,8207.9957,state,fb-survey
36,ok,smoothed_depressed_5d,2021-02-07,2021-02-13,6,12.826626,0.6264742,2848.9833,state,fb-survey
37,or,smoothed_depressed_5d,2021-02-07,2021-02-13,6,14.1617704,0.6175834,3187.1833,state,fb-survey
38,pa,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.9260281,0.3468284,8732.0056,state,fb-survey
39,ri,smoothed_depressed_5d,2021-02-07,2021-02-13,6,13.0137579,1.1880685,801.9925,state,fb-survey
40,sc,smoothed_depressed_5d,2021-02-07,2021-02-13,6,9.7630209,0.4663981,4050.0023,state,fb-survey
41,sd,smoothed_depressed_5d,2021-02-07,2021-02-13,6,10.1231864,1.186721,646.0522,state,fb-survey
42,tn,smoothed_depressed_5d,2021-02-07,2021-02-13,6,12.2905815,0.5123725,4106.2654,state,fb-survey
43,tx,smoothed_depressed_5d,2021-02-07,2021-02-13,6,11.032408,0.2641103,14071.2161,state,fb-survey
44,ut,smoothed_depressed_5d,2021-02-07,2021-02-13,6,14.3762182,0.7944835,1950.1557,state,fb-survey
45,va,smoothed_depressed_5d,2021-02-07,2021-02-13,6,10.9896645,0.3887261,6473.4761,state,fb-survey
46,vt,smoothed_depressed_5d,2021-02-07,2021-02-13,6,14.9150001,1.4015918,646.001,state,fb-survey
47,wa,smoothed_depressed_5d,2021-02-07,2021-02-13,6,14.2654191,0.4818815,5266.9609,state,fb-survey
48,wi,smoothed_depressed_5d,2021-02-07,2021-02-13,6,10.7134403,0.4818469,4119.9965,state,fb-survey
49,wv,smoothed_depressed_5d,2021-02-07,2021-02-13,6,15.5023103,0.8699038,1731.007,state,fb-survey
50,wy,smoothed_depressed_5d,2021-02-07,2021-02-13,6,12.8058524,1.514301,486.9355,state,fb-survey
0,ak,smoothed_depressed_5d,2021-02-08,2021-02-13,5,13.9230769,1.3589035,649.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-02-08,2021-02-13,5,10.9076297,0.5664096,3029.0726,state,fb-survey
2,ar,smoothed_depressed_5d,2021-02-08,2021-02-13,5,13.9283305,0.7431325,2170.8346,state,fb-survey
3,az,smoothed_depressed_5d,2021-02-08,2021-02-13,5,10.7515973,0.4836542,4102.075,state,fb-survey
4,ca,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.4393439,0.2386733,17784.1975,state,fb-survey
5,co,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.2382331,0.5115555,3811.8734,state,fb-survey
6,ct,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.3456917,0.587719,2912.0,state,fb-survey
7,dc,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.7724868,1.659837,377.0,state,fb-survey
8,de,smoothed_depressed_5d,2021-02-08,2021-02-13,5,9.3513514,0.9578155,924.0,state,fb-survey
9,fl,smoothed_depressed_5d,2021-02-08,2021-02-13,5,8.8185296,0.2437555,13533.0,state,fb-survey
10,ga,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.2034678,0.4412743,5108.9455,state,fb-survey
11,hi,smoothed_depressed_5d,2021-02-08,2021-02-13,5,8.3858764,0.9849016,792.0,state,fb-survey
12,ia,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.9501865,0.6051334,2873.4313,state,fb-survey
13,id,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.2985548,0.8647641,1442.333,state,fb-survey
14,il,smoothed_depressed_5d,2021-02-08,2021-02-13,5,10.930259,0.3432083,8265.0438,state,fb-survey
15,in,smoothed_depressed_5d,2021-02-08,2021-02-13,5,13.2541478,0.5004874,4590.0164,state,fb-survey
16,ks,smoothed_depressed_5d,2021-02-08,2021-02-13,5,13.5906951,0.735166,2172.8579,state,fb-survey
17,ky,smoothed_depressed_5d,2021-02-08,2021-02-13,5,15.844008,0.642329,3231.73,state,fb-survey
18,la,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.5722989,0.6149933,2906.1835,state,fb-survey
19,ma,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.0961149,0.5285574,3806.0075,state,fb-survey
20,md,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.1296221,0.547389,3300.998,state,fb-survey
21,me,smoothed_depressed_5d,2021-02-08,2021-02-13,5,13.0572914,0.8644349,1519.2234,state,fb-survey
22,mi,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.1056147,0.3506837,8652.0038,state,fb-survey
23,mn,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.5212022,0.5416108,3475.06,state,fb-survey
24,mo,smoothed_depressed_5d,2021-02-08,2021-02-13,5,13.2673286,0.5518193,3778.9614,state,fb-survey
25,ms,smoothed_depressed_5d,2021-02-08,2021-02-13,5,9.661253,0.6888214,1839.4766,state,fb-survey
26,mt,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.2166475,0.9515603,1099.8209,state,fb-survey
27,nc,smoothed_depressed_5d,2021-02-08,2021-02-13,5,10.8364421,0.3799216,6694.0074,state,fb-survey
28,nd,smoothed_depressed_5d,2021-02-08,2021-02-13,5,9.7882211,1.3222195,505.0797,state,fb-survey
29,ne,smoothed_depressed_5d,2021-02-08,2021-02-13,5,10.8456312,0.840615,1368.3689,state,fb-survey
30,nh,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.7564315,0.8997363,1374.7766,state,fb-survey
31,nj,smoothed_depressed_5d,2021-02-08,2021-02-13,5,9.2512509,0.4371596,4392.9982,state,fb-survey
32,nm,smoothed_depressed_5d,2021-02-08,2021-02-13,5,13.6246428,0.7103995,2331.8986,state,fb-survey
33,nv,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.9940031,0.8259137,1657.3827,state,fb-survey
34,ny,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.2977044,0.3123605,10271.0,state,fb-survey
35,oh,smoothed_depressed_5d,2021-02-08,2021-02-13,5,13.0525835,0.3682477,8368.989,state,fb-survey
36,ok,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.8948604,0.6162152,2957.9828,state,fb-survey
37,or,smoothed_depressed_5d,2021-02-08,2021-02-13,5,14.7378746,0.6145501,3327.1814,state,fb-survey
38,pa,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.0637571,0.3444932,8939.0059,state,fb-survey
39,ri,smoothed_depressed_5d,2021-02-08,2021-02-13,5,13.0189907,1.1942429,793.9925,state,fb-survey
40,sc,smoothed_depressed_5d,2021-02-08,2021-02-13,5,9.6424281,0.4557862,4194.0025,state,fb-survey
41,sd,smoothed_depressed_5d,2021-02-08,2021-02-13,5,10.8096452,1.1836675,688.129,state,fb-survey
42,tn,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.2608503,0.5047599,4222.2544,state,fb-survey
43,tx,smoothed_depressed_5d,2021-02-08,2021-02-13,5,11.093086,0.2598423,14607.237,state,fb-survey
44,ut,smoothed_depressed_5d,2021-02-08,2021-02-13,5,14.6858615,0.7892914,2011.1557,state,fb-survey
45,va,smoothed_depressed_5d,2021-02-08,2021-02-13,5,10.9665966,0.3827356,6665.4146,state,fb-survey
46,vt,smoothed_depressed_5d,2021-02-08,2021-02-13,5,14.0625065,1.3420272,671.0004,state,fb-survey
47,wa,smoothed_depressed_5d,2021-02-08,2021-02-13,5,14.1513279,0.4711876,5471.962,state,fb-survey
48,wi,smoothed_depressed_5d,2021-02-08,2021-02-13,5,10.7283026,0.4698701,4337.9958,state,fb-survey
49,wv,smoothed_depressed_5d,2021-02-08,2021-02-13,5,15.2411111,0.8613919,1741.0062,state,fb-survey
50,wy,smoothed_depressed_5d,2021-02-08,2021-02-13,5,12.1862207,1.4346176,519.9474,state,fb-survey
0,ak,smoothed_depressed_5d,2021-02-09,2021-02-14,5,15.078125,1.4155755,639.0,state,fb-survey
1,al,smoothed_depressed_5d,2021-02-09,2021-02-14,5,11.2449175,0.5733474,3036.0841,state,fb-survey
2,ar,smoothed_depressed_5d,2021-02-09,2021-02-14,5,13.8683722,0.7414176,2173.0129,state,fb-survey
3,az,smoothed_depressed_5d,2021-02-09,2021-02-14,5,10.6731238,0.4765676,4197.8279,state,fb-survey
4,ca,smoothed_depressed_5d,2021-02-09,2021-02-14,5,11.4965401,0.2400844,17652.2233,state,fb-survey
5,co,smoothed_depressed_5d,2021-02-09,2021-02-14,5,10.867738,0.5016091,3849.8446,state,fb-survey
6,ct,smoothed_depressed_5d,2021-02-09,2021-02-14,5,10.5629027,0.5660916,2948.0,state,fb-survey
7,dc,smoothed_depressed_5d,2021-02-09,2021-02-14,5,13.1168831,1.7227308,384.0,state,fb-survey
8,de,smoothed_depressed_5d,2021-02-09,2021-02-14,5,9.7573088,0.9642605,947.0073,state,fb-survey
9,fl,smoothed_depressed_5d,2021-02-09,2021-02-14,5,8.7628871,0.2400884,13870.0004,state,fb-survey
10,ga,smoothed_depressed_5d,2021-02-09,2021-02-14,5,10.9741043,0.4320444,5233.9393,state,fb-survey
11,hi,smoothed_depressed_5d,2021-02-09,2021-02-14,5,8.7622549,0.9904132,815.0,state,fb-survey
12,ia,smoothed_depressed_5d,2021-02-09,2021-02-14,5,11.2484948,0.5865643,2901.6088,state,fb-survey
13,id,smoothed_depressed_5d,2021-02-09,2021-02-14,5,12.2277275,0.8553206,1467.0512,state,fb-survey
14,il,smoothed_depressed_5d,2021-02-09,2021-02-14,5,11.1552794,0.3430628,8421.0221,state,fb-survey
15,in,smoothed_depressed_5d,2021-02-09,2021-02-14,5,12.8897676,0.4897647,4681.0076,state,fb-survey
16,ks,smoothed_depressed_5d,2021-02-09,2021-02-14,5,13.2287185,0.7256594,2179.8575,state,fb-survey
17,ky,smoothed_depressed_5d,2021-02-09,2021-02-14,5,16.1542632,0.6467903,3237.7339,state,fb-survey
18,la,smoothed_depressed_5d,2021-02-09,2021-02-14,5,12.2383545,0.6022749,2960.9987,state,fb-survey
19,ma,smoothed_depressed_5d,2021-02-09,2021-02-14,5,12.1044211,0.5232432,3886.0095,state,fb-survey
20,md,smoothed_depressed_5d,2021-02-09,2021-02-14,5,11.1193637,0.5410569,3375.9909,state,fb-survey
21,me,smoothed_depressed_5d,2021-02-09,2021-02-14,5,13.385674,0.869302,1534.2234,state,fb-survey
22,mi,smoothed_depressed_5d,2021-02-09,2021-02-14,5,11.9378099,0.3433769,8916.0376,state,fb-survey
23,mn,smoothed_depressed_5d,2021-02-09,2021-02-14,5,11.2218442,0.529747,3550.0402,state,fb-survey
24,mo,smoothed_depressed_5d,2021-02-09,2021-02-14,5,13.3649756,0.5448079,3900.9899,state,fb-survey
25,ms,smoothed_depressed_5d,2021-02-09,2021-02-14,5,9.8506971,0.6919392,1854.7844,state,fb-survey
26,mt,smoothed_depressed_5d,2021-02-09,2021-02-14,5,11.1177011,0.9436902,1109.6127,state,fb-survey
27,nc,smoothed_depressed_5d,2021-02-09,2021-02-14,5,10.7987069,0.3760951,6810.0081,state,fb-survey
28,nd,smoothed_depressed_5d,2021-02-09,2021-02-14,5,9.2573936,1.2669983,523.2966,state,fb-survey
29,ne,smoothed_depressed_5d,2021-02-09,2021-02-14,5,10.2977155,0.8290379,1343.9886,state,fb-survey
30,nh,smoothed_depressed_5d,2021-02-09,2021-02-14,5,12.9978072,0.895305,1410.7766,state,fb-survey
31,nj,smoothed_depressed_5d,2021-02-09,2021-02-14,5,9.3888906,0.4348505,4498.9981,state,fb-survey
32,nm,smoothed_depressed_5d,2021-02-09,2021-02-14,5,13.1185768,0.7016408,2315.1758,state,fb-survey
33,nv,smoothed_depressed_5d,2021-02-09,2021-02-14,5,12.8833222,0.8193973,1671.6299,state,fb-survey
