,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
17,ky,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.6443592,0.6359078,4051.2677,state,fb-survey
18,la,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,16.8955203,0.5887769,4050.3674,state,fb-survey
19,ma,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,22.3349674,0.5736648,5271.018,state,fb-survey
20,md,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.1575577,0.6067321,4371.9762,state,fb-survey
21,me,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,22.8817734,0.9325719,2029.0,state,fb-survey
22,mi,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.8657897,0.3898194,10866.0615,state,fb-survey
23,mn,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,23.1174169,0.64164,4317.0231,state,fb-survey
24,mo,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.6437374,0.5788539,4889.131,state,fb-survey
25,ms,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,18.1563815,0.7824805,2426.9849,state,fb-survey
26,mt,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,19.9478825,1.091769,1339.7017,state,fb-survey
27,nc,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,18.7352246,0.3955299,9732.0122,state,fb-survey
28,nd,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,13.6944647,1.3308771,667.2795,state,fb-survey
29,ne,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,17.5515875,0.8707743,1908.4797,state,fb-survey
30,nh,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,22.3375932,0.961372,1877.0,state,fb-survey
31,nj,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,18.3087446,0.5125621,5692.9988,state,fb-survey
32,nm,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,23.1803232,0.8380791,2535.2567,state,fb-survey
33,nv,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,21.4332306,0.9116448,2026.1671,state,fb-survey
34,ny,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.272826,0.3429286,13744.0008,state,fb-survey
35,oh,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.9851985,0.3916679,10809.004,state,fb-survey
36,ok,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.8184884,0.6304961,4146.7531,state,fb-survey
37,or,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,25.4328134,0.6760666,4149.1889,state,fb-survey
38,pa,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.3686157,0.373338,11637.0074,state,fb-survey
39,ri,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,22.4406343,1.2619094,1092.982,state,fb-survey
40,sc,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,16.7537901,0.493013,5738.0029,state,fb-survey
41,sd,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,16.473799,1.2413838,892.9031,state,fb-survey
42,tn,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.2575822,0.5254538,5850.7018,state,fb-survey
43,tx,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,18.7304353,0.2847528,18773.2642,state,fb-survey
44,ut,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,23.4460308,0.8155293,2698.7205,state,fb-survey
45,va,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,19.0380159,0.4394989,7979.7119,state,fb-survey
46,vt,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,26.42195,1.4186253,966.0013,state,fb-survey
47,wa,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,26.4656501,0.5231087,7111.9547,state,fb-survey
48,wi,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.1360496,0.5469855,5374.9378,state,fb-survey
49,wv,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,20.7909441,0.8305591,2387.3052,state,fb-survey
50,wy,smoothed_felt_isolated_5d,2021-01-16,2021-01-29,13,17.7275463,1.5239115,628.0346,state,fb-survey
0,ak,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,23.953202,1.4986901,811.0,state,fb-survey
1,al,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,18.5094244,0.6199843,3924.0891,state,fb-survey
2,ar,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,19.44752,0.7413641,2850.2309,state,fb-survey
3,az,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,19.4481077,0.5249558,5684.7002,state,fb-survey
4,ca,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,23.024448,0.2660222,25044.1437,state,fb-survey
5,co,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,22.6947371,0.602949,4825.8411,state,fb-survey
6,ct,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,20.8236509,0.652542,3872.0,state,fb-survey
7,dc,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,23.9030023,2.0519563,432.0,state,fb-survey
8,de,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,19.0944882,1.1441968,1180.0073,state,fb-survey
9,fl,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,16.4335633,0.2865061,16730.0001,state,fb-survey
10,ga,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,18.2928763,0.4762809,6588.9396,state,fb-survey
11,hi,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,13.1862745,1.059908,1019.0,state,fb-survey
12,ia,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,18.6459826,0.6565435,3519.1454,state,fb-survey
13,id,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,21.4060495,0.9630072,1814.1224,state,fb-survey
14,il,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,20.9185594,0.3896451,10896.0224,state,fb-survey
15,in,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,19.7317926,0.5136969,6002.0035,state,fb-survey
16,ks,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,19.6087185,0.7381526,2893.1162,state,fb-survey
17,ky,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,20.6288397,0.6335989,4078.577,state,fb-survey
18,la,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,17.3617185,0.5963939,4033.7377,state,fb-survey
19,ma,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,21.9207862,0.5708639,5252.021,state,fb-survey
20,md,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,20.2713916,0.6125076,4307.9908,state,fb-survey
21,me,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,22.7802038,0.9240799,2060.0,state,fb-survey
22,mi,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,21.1289297,0.391924,10849.0446,state,fb-survey
23,mn,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,22.5672255,0.6346751,4338.1054,state,fb-survey
24,mo,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,20.2901836,0.5736254,4915.1975,state,fb-survey
25,ms,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,17.8210164,0.7748896,2439.0101,state,fb-survey
26,mt,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,19.7213194,1.0995643,1309.4681,state,fb-survey
27,nc,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,19.1449005,0.3981678,9764.0113,state,fb-survey
28,nd,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,14.5405662,1.3683515,663.6605,state,fb-survey
29,ne,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,17.4425572,0.8711526,1897.4831,state,fb-survey
30,nh,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,22.266881,0.9633705,1865.0,state,fb-survey
31,nj,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,18.3700419,0.5140854,5673.9985,state,fb-survey
32,nm,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,24.2009435,0.8827798,2353.9181,state,fb-survey
33,nv,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,21.3412145,0.9210688,1978.7102,state,fb-survey
34,ny,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,20.2203983,0.3436996,13656.001,state,fb-survey
35,oh,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,21.1033519,0.3937522,10739.0038,state,fb-survey
36,ok,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,21.0762965,0.6357936,4114.9959,state,fb-survey
37,or,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,25.8586599,0.6790176,4158.1904,state,fb-survey
38,pa,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,20.2319866,0.3744843,11508.0072,state,fb-survey
39,ri,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,21.7772627,1.2530185,1084.979,state,fb-survey
40,sc,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,17.1866881,0.4967449,5768.0027,state,fb-survey
41,sd,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,15.9508625,1.2187044,902.6527,state,fb-survey
42,tn,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,20.5179917,0.5295561,5815.4021,state,fb-survey
43,tx,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,18.8605356,0.2872783,18543.0216,state,fb-survey
44,ut,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,23.6451011,0.8188556,2692.5478,state,fb-survey
45,va,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,19.5183635,0.4389815,8151.6922,state,fb-survey
46,vt,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,25.025502,1.3836774,980.0013,state,fb-survey
47,wa,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,26.2305554,0.5209531,7129.9531,state,fb-survey
48,wi,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,20.0656159,0.5475939,5348.9554,state,fb-survey
49,wv,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,21.3206099,0.8387913,2384.2554,state,fb-survey
50,wy,smoothed_felt_isolated_5d,2021-01-17,2021-01-29,12,19.0732247,1.584202,615.0285,state,fb-survey
0,ak,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,24.5085995,1.5085604,813.0,state,fb-survey
1,al,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,18.6137831,0.6230809,3902.0846,state,fb-survey
2,ar,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,20.1347002,0.7469656,2882.0536,state,fb-survey
3,az,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,19.6137475,0.5319955,5570.9148,state,fb-survey
4,ca,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,22.5391561,0.263669,25113.1728,state,fb-survey
5,co,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,22.4668781,0.6007981,4825.8393,state,fb-survey
6,ct,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,20.5203046,0.6434681,3939.0,state,fb-survey
7,dc,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,23.9285714,2.0843093,419.0,state,fb-survey
8,de,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,17.7313206,1.1223599,1158.0073,state,fb-survey
9,fl,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,16.4087131,0.2857518,16797.9999,state,fb-survey
10,ga,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,17.98403,0.4712786,6640.9462,state,fb-survey
11,hi,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,13.2282713,1.0475502,1046.0,state,fb-survey
12,ia,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,18.4109848,0.6511915,3542.3482,state,fb-survey
13,id,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,21.0138027,0.9538958,1824.1223,state,fb-survey
14,il,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,20.6929092,0.3865854,10981.0218,state,fb-survey
15,in,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,19.2957582,0.5104315,5977.0004,state,fb-survey
16,ks,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,19.3241301,0.727443,2946.0879,state,fb-survey
17,ky,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,20.4277706,0.632364,4064.8852,state,fb-survey
18,la,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,17.1769439,0.5949682,4018.9229,state,fb-survey
19,ma,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,21.9984651,0.569641,5288.019,state,fb-survey
20,md,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,20.2928958,0.6109795,4332.9911,state,fb-survey
21,me,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,23.4722385,0.9254744,2097.2234,state,fb-survey
22,mi,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,20.8910218,0.387083,11030.0454,state,fb-survey
23,mn,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,21.9203649,0.6277678,4342.9765,state,fb-survey
24,mo,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,19.7119297,0.5644103,4968.1,state,fb-survey
25,ms,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,17.4871799,0.7533578,2542.3695,state,fb-survey
26,mt,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,19.1402972,1.0814973,1323.2135,state,fb-survey
27,nc,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,19.2549355,0.3970107,9864.0115,state,fb-survey
28,nd,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,15.0827899,1.3595451,692.9313,state,fb-survey
29,ne,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,17.6745333,0.8736188,1906.5061,state,fb-survey
30,nh,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,22.6986604,0.9643471,1886.7766,state,fb-survey
31,nj,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,18.2796618,0.5113486,5712.9985,state,fb-survey
32,nm,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,23.9870126,0.9209436,2149.7993,state,fb-survey
33,nv,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,21.090884,0.9182744,1973.6811,state,fb-survey
34,ny,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,20.1513266,0.3429844,13678.0002,state,fb-survey
35,oh,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,21.0465766,0.3911121,10863.0058,state,fb-survey
36,ok,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,21.0945277,0.6384825,4082.9952,state,fb-survey
37,or,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,25.6660537,0.6742082,4197.1861,state,fb-survey
38,pa,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,20.1421764,0.3723128,11604.0076,state,fb-survey
39,ri,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,21.6906191,1.2331616,1116.981,state,fb-survey
40,sc,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,17.5491512,0.4996016,5797.0035,state,fb-survey
41,sd,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,16.5023082,1.2314358,908.6479,state,fb-survey
42,tn,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,20.1705982,0.5243692,5856.0846,state,fb-survey
43,tx,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,18.681393,0.2851899,18678.0262,state,fb-survey
44,ut,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,23.3866109,0.8100642,2730.4428,state,fb-survey
45,va,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,19.3028847,0.4344142,8254.148,state,fb-survey
46,vt,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,24.9491896,1.3801581,983.0015,state,fb-survey
47,wa,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,26.011302,0.5208581,7093.9578,state,fb-survey
48,wi,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,19.9909988,0.5422867,5438.9553,state,fb-survey
49,wv,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,21.2813756,0.8391086,2379.2545,state,fb-survey
50,wy,smoothed_felt_isolated_5d,2021-01-18,2021-01-29,11,19.2432679,1.617402,594.0481,state,fb-survey
0,ak,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,23.7094838,1.4744657,832.0,state,fb-survey
1,al,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,18.2414339,0.6197371,3883.0883,state,fb-survey
2,ar,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.2872217,0.7506133,2870.2389,state,fb-survey
3,az,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,19.8847467,0.53489,5568.0918,state,fb-survey
4,ca,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,22.287603,0.2632032,25001.8031,state,fb-survey
5,co,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,22.5211328,0.6023079,4809.9032,state,fb-survey
6,ct,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.8280896,0.644326,3972.0,state,fb-survey
7,dc,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,23.0504587,2.0192876,435.0,state,fb-survey
8,de,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,15.6470826,1.0671455,1159.0073,state,fb-survey
9,fl,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,16.474855,0.2849865,16942.9992,state,fb-survey
10,ga,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,17.5685453,0.464678,6706.9424,state,fb-survey
11,hi,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,13.9501438,1.0733233,1042.0,state,fb-survey
12,ia,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,18.8933169,0.6553201,3568.2711,state,fb-survey
13,id,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,21.3473671,0.9570466,1833.1222,state,fb-survey
14,il,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.6875645,0.3870953,10950.0213,state,fb-survey
15,in,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,19.0187671,0.5057233,6022.0003,state,fb-survey
16,ks,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,19.5806809,0.7320817,2938.1169,state,fb-survey
17,ky,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.7024659,0.631451,4117.2041,state,fb-survey
18,la,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,17.517843,0.5982067,4037.7381,state,fb-survey
19,ma,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,21.8590916,0.5672691,5308.0175,state,fb-survey
20,md,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,19.91894,0.6073732,4323.9912,state,fb-survey
21,me,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,23.2907677,0.9269689,2079.2234,state,fb-survey
22,mi,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.9431579,0.3847616,11184.0286,state,fb-survey
23,mn,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,22.4183217,0.6332529,4337.1838,state,fb-survey
24,mo,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,19.6555138,0.5638567,4967.1001,state,fb-survey
25,ms,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,17.0075154,0.7357886,2607.1952,state,fb-survey
26,mt,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.5025824,1.1058853,1332.7276,state,fb-survey
27,nc,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,19.4258733,0.3981248,9875.0121,state,fb-survey
28,nd,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,15.9938133,1.3581156,728.4333,state,fb-survey
29,ne,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,18.6115316,0.8899466,1912.569,state,fb-survey
30,nh,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,23.3894534,0.9779022,1873.7766,state,fb-survey
31,nj,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,17.9064083,0.5066794,5725.9983,state,fb-survey
32,nm,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,23.723818,0.9533997,1990.781,state,fb-survey
33,nv,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.2654496,0.8955805,2014.6217,state,fb-survey
34,ny,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.1418674,0.3420998,13744.0006,state,fb-survey
35,oh,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.9921193,0.3898085,10915.006,state,fb-survey
36,ok,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,21.1683007,0.635362,4133.7523,state,fb-survey
37,or,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,25.7192473,0.6756776,4184.6151,state,fb-survey
38,pa,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,19.9207063,0.368808,11728.0078,state,fb-survey
39,ri,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.8816255,1.2134665,1121.9825,state,fb-survey
40,sc,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,17.2949935,0.4985438,5755.0039,state,fb-survey
41,sd,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,16.7084056,1.2343122,913.4529,state,fb-survey
42,tn,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,20.2163893,0.5251866,5847.7655,state,fb-survey
43,tx,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,18.7787348,0.2852706,18742.2638,state,fb-survey
44,ut,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,22.6240872,0.7957957,2764.2267,state,fb-survey
45,va,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,19.1417809,0.4320454,8291.7801,state,fb-survey
46,vt,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,24.8733335,1.3766554,986.0016,state,fb-survey
47,wa,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,25.7533147,0.5201255,7067.9576,state,fb-survey
48,wi,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,19.8014672,0.5430504,5384.9721,state,fb-survey
49,wv,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,21.9876891,0.8473146,2389.2048,state,fb-survey
50,wy,smoothed_felt_isolated_5d,2021-01-19,2021-01-29,10,17.5664527,1.5394741,611.0029,state,fb-survey
0,ak,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,22.7716728,1.4662537,818.0,state,fb-survey
1,al,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,18.6340801,0.6245423,3887.1093,state,fb-survey
2,ar,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,20.0372317,0.7603613,2771.3126,state,fb-survey
3,az,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,20.0018693,0.5390855,5505.9853,state,fb-survey
4,ca,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,22.278735,0.2657233,24522.8605,state,fb-survey
5,co,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,22.3754465,0.6051503,4742.904,state,fb-survey
6,ct,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,20.2049595,0.6387978,3951.0,state,fb-survey
7,dc,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,21.5662651,2.0213371,414.0,state,fb-survey
8,de,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,15.6946202,1.0820876,1130.0073,state,fb-survey
9,fl,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,16.3798247,0.2866007,16674.9984,state,fb-survey
10,ga,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,17.5829997,0.4698291,6564.9263,state,fb-survey
11,hi,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,14.5874263,1.1068525,1017.0,state,fb-survey
12,ia,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,19.2648159,0.6627065,3541.4839,state,fb-survey
13,id,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,20.2261248,0.9425785,1816.094,state,fb-survey
14,il,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,20.3958001,0.3898079,10685.0206,state,fb-survey
15,in,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,18.9426982,0.5072697,5967.0009,state,fb-survey
16,ks,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,19.6626892,0.740589,2880.0876,state,fb-survey
17,ky,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,20.3530169,0.6340557,4032.2119,state,fb-survey
18,la,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,17.5094534,0.6070295,3919.7386,state,fb-survey
19,ma,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,22.1610491,0.5772366,5177.0175,state,fb-survey
20,md,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,19.58544,0.6073241,4269.9911,state,fb-survey
21,me,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,23.8710417,0.943551,2041.2234,state,fb-survey
22,mi,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,20.6753899,0.3861302,11000.0375,state,fb-survey
23,mn,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,22.4857577,0.6388051,4271.2234,state,fb-survey
24,mo,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,19.7688735,0.5696336,4888.0277,state,fb-survey
25,ms,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,16.7918989,0.7410424,2544.3643,state,fb-survey
26,mt,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,20.9592796,1.1272231,1303.7896,state,fb-survey
27,nc,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,19.1212875,0.4000962,9661.0115,state,fb-survey
28,nd,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,16.2192747,1.3874896,705.8559,state,fb-survey
29,ne,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,18.4377114,0.8960646,1872.9137,state,fb-survey
30,nh,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,23.6169978,0.9904812,1838.7766,state,fb-survey
31,nj,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,17.9687528,0.508747,5694.998,state,fb-survey
32,nm,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,23.0153301,0.9474352,1973.8876,state,fb-survey
33,nv,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,19.9740033,0.8954328,1993.5641,state,fb-survey
34,ny,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,19.8872001,0.3427361,13563.0009,state,fb-survey
35,oh,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,20.9181252,0.3938949,10662.0058,state,fb-survey
36,ok,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,21.3872165,0.6414083,4086.7526,state,fb-survey
37,or,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,26.0350128,0.6781232,4187.6148,state,fb-survey
38,pa,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,19.9406282,0.3706411,11621.0075,state,fb-survey
39,ri,smoothed_felt_isolated_5d,2021-01-20,2021-01-29,9,21.3911412,1.2134531,1141.9825,state,fb-survey
